city,country,latitude,longitude,timezone,utc_offset,sunrise,sunset,time,temperature_2m_max,precipitation_sum,rain_sum,showers_sum,snowfall_sum,weather_code,wind_speed_10m_max,wind_direction_10m_dominant
Recife,Brazil,-8.049209,-34.923065,America/Recife,-3.0,2026-02-26 05:24,2026-02-26 17:40,2026-02-26,0,0,0,0,0,0,0,0
Recife,Brazil,-8.049209,-34.923065,America/Recife,-3.0,2026-02-27 05:24,2026-02-27 17:40,2026-02-27,0,0,0,0,0,0,0,0
Recife,Brazil,-8.049209,-34.923065,America/Recife,-3.0,2026-02-28 05:24,2026-02-28 17:39,2026-02-28,0,0,0,0,0,0,0,0
Buenos Aires,Argentina,-34.622143,-58.40909,America/Argentina/Buenos_Aires,-3.0,2026-02-26 06:38,2026-02-26 19:34,2026-02-26,0,0,0,0,0,0,0,0
Buenos Aires,Argentina,-34.622143,-58.40909,America/Argentina/Buenos_Aires,-3.0,2026-02-27 06:39,2026-02-27 19:33,2026-02-27,0,0,0,0,0,0,0,0
Buenos Aires,Argentina,-34.622143,-58.40909,America/Argentina/Buenos_Aires,-3.0,2026-02-28 06:40,2026-02-28 19:31,2026-02-28,0,0,0,0,0,0,0,0
Havana,Cuba,23.093145,-82.37448,America/Havana,-4.0,2026-02-26 07:53,2026-02-26 19:31,2026-02-26,0,0,0,0,0,0,0,0
Havana,Cuba,23.093145,-82.37448,America/Havana,-4.0,2026-02-27 07:52,2026-02-27 19:31,2026-02-27,0,0,0,0,0,0,0,0
Havana,Cuba,23.093145,-82.37448,America/Havana,-4.0,2026-02-28 07:51,2026-02-28 19:32,2026-02-28,0,0,0,0,0,0,0,0
Los Angeles,United States,34.060257,-118.23433,America/Los_Angeles,-7.0,2026-02-26 07:24,2026-02-26 18:46,2026-02-26,0,0,0,0,0,0,0,0
Los Angeles,United States,34.060257,-118.23433,America/Los_Angeles,-7.0,2026-02-27 07:23,2026-02-27 18:47,2026-02-27,0,0,0,0,0,0,0,0
Los Angeles,United States,34.060257,-118.23433,America/Los_Angeles,-7.0,2026-02-28 07:22,2026-02-28 18:48,2026-02-28,0,0,0,0,0,0,0,0
Odesa,Ukraine,46.5,30.75,Europe/Kiev,3.0,2026-02-26 07:41,2026-02-26 18:37,2026-02-26,0,0,0,0,0,0,0,0
Odesa,Ukraine,46.5,30.75,Europe/Kiev,3.0,2026-02-27 07:39,2026-02-27 18:39,2026-02-27,0,0,0,0,0,0,0,0
Odesa,Ukraine,46.5,30.75,Europe/Kiev,3.0,2026-02-28 07:38,2026-02-28 18:40,2026-02-28,0,0,0,0,0,0,0,0
Kuala Lumpur,Malaysia,3.1985939,101.694916,Asia/Kuala_Lumpur,8.0,2026-02-26 07:24,2026-02-26 19:27,2026-02-26,0,0,0,0,0,0,0,0
Kuala Lumpur,Malaysia,3.1985939,101.694916,Asia/Kuala_Lumpur,8.0,2026-02-27 07:24,2026-02-27 19:27,2026-02-27,0,0,0,0,0,0,0,0
Kuala Lumpur,Malaysia,3.1985939,101.694916,Asia/Kuala_Lumpur,8.0,2026-02-28 07:24,2026-02-28 19:27,2026-02-28,0,0,0,0,0,0,0,0
Kabul,Afghanistan,34.551846,69.23077,Asia/Kabul,4.5,2026-02-26 06:25,2026-02-26 17:45,2026-02-26,0,0,0,0,0,0,0,0
Kabul,Afghanistan,34.551846,69.23077,Asia/Kabul,4.5,2026-02-27 06:24,2026-02-27 17:46,2026-02-27,0,0,0,0,0,0,0,0
Kabul,Afghanistan,34.551846,69.23077,Asia/Kabul,4.5,2026-02-28 06:23,2026-02-28 17:47,2026-02-28,0,0,0,0,0,0,0,0
Accra,Ghana,5.5887523,-0.22406006,Africa/Accra,0.0,2026-02-26 06:13,2026-02-26 18:13,2026-02-26,0,0,0,0,0,0,0,0
Accra,Ghana,5.5887523,-0.22406006,Africa/Accra,0.0,2026-02-27 06:13,2026-02-27 18:13,2026-02-27,0,0,0,0,0,0,0,0
Accra,Ghana,5.5887523,-0.22406006,Africa/Accra,0.0,2026-02-28 06:13,2026-02-28 18:13,2026-02-28,0,0,0,0,0,0,0,0
