city,country,latitude,longitude,timezone,utc_offset,sunrise,sunset,time,temperature_2m_max,precipitation_sum,rain_sum,showers_sum,snowfall_sum,weather_code,wind_speed_10m_max,wind_direction_10m_dominant
Johannesburg,South Africa,-26.186293,28.125002,Africa/Johannesburg,2.0,2026-02-21 05:56,2026-02-21 18:45,2026-02-21,0,0,0,0,0,0,0,0
Johannesburg,South Africa,-26.186293,28.125002,Africa/Johannesburg,2.0,2026-02-22 05:56,2026-02-22 18:44,2026-02-22,0,0,0,0,0,0,0,0
Johannesburg,South Africa,-26.186293,28.125002,Africa/Johannesburg,2.0,2026-02-23 05:57,2026-02-23 18:43,2026-02-23,0,0,0,0,0,0,0,0
Johannesburg,South Africa,-26.186293,28.125002,Africa/Johannesburg,2.0,2026-02-24 05:58,2026-02-24 18:43,2026-02-24,0,0,0,0,0,0,0,0
Johannesburg,South Africa,-26.186293,28.125002,Africa/Johannesburg,2.0,2026-02-25 05:58,2026-02-25 18:42,2026-02-25,0,0,0,0,0,0,0,0
Tokyo,Japan,35.7,139.6875,Asia/Tokyo,9.0,2026-02-21 06:21,2026-02-21 17:28,2026-02-21,0,0,0,0,0,0,0,0
Tokyo,Japan,35.7,139.6875,Asia/Tokyo,9.0,2026-02-22 06:20,2026-02-22 17:29,2026-02-22,0,0,0,0,0,0,0,0
Tokyo,Japan,35.7,139.6875,Asia/Tokyo,9.0,2026-02-23 06:19,2026-02-23 17:30,2026-02-23,0,0,0,0,0,0,0,0
Tokyo,Japan,35.7,139.6875,Asia/Tokyo,9.0,2026-02-24 06:17,2026-02-24 17:31,2026-02-24,0,0,0,0,0,0,0,0
Tokyo,Japan,35.7,139.6875,Asia/Tokyo,9.0,2026-02-25 06:16,2026-02-25 17:31,2026-02-25,0,0,0,0,0,0,0,0
Lisbon,Portugal,38.75,-9.125,Europe/Lisbon,1.0,2026-02-21 08:19,2026-02-21 19:20,2026-02-21,0,0,0,0,0,0,0,0
Lisbon,Portugal,38.75,-9.125,Europe/Lisbon,1.0,2026-02-22 08:18,2026-02-22 19:21,2026-02-22,0,0,0,0,0,0,0,0
Lisbon,Portugal,38.75,-9.125,Europe/Lisbon,1.0,2026-02-23 08:16,2026-02-23 19:22,2026-02-23,0,0,0,0,0,0,0,0
Lisbon,Portugal,38.75,-9.125,Europe/Lisbon,1.0,2026-02-24 08:15,2026-02-24 19:23,2026-02-24,0,0,0,0,0,0,0,0
Lisbon,Portugal,38.75,-9.125,Europe/Lisbon,1.0,2026-02-25 08:14,2026-02-25 19:24,2026-02-25,0,0,0,0,0,0,0,0
Melbourne,Australia,-37.785587,144.93976,Australia/Melbourne,10.0,2026-02-21 05:56,2026-02-21 19:11,2026-02-21,0,0,0,0,0,0,0,0
Melbourne,Australia,-37.785587,144.93976,Australia/Melbourne,10.0,2026-02-22 05:57,2026-02-22 19:10,2026-02-22,0,0,0,0,0,0,0,0
Melbourne,Australia,-37.785587,144.93976,Australia/Melbourne,10.0,2026-02-23 05:58,2026-02-23 19:08,2026-02-23,0,0,0,0,0,0,0,0
Melbourne,Australia,-37.785587,144.93976,Australia/Melbourne,10.0,2026-02-24 05:59,2026-02-24 19:07,2026-02-24,0,0,0,0,0,0,0,0
Melbourne,Australia,-37.785587,144.93976,Australia/Melbourne,10.0,2026-02-25 06:00,2026-02-25 19:06,2026-02-25,0,0,0,0,0,0,0,0
Recife,Brazil,-8.049209,-34.923065,America/Recife,-3.0,2026-02-21 05:23,2026-02-21 17:42,2026-02-21,0,0,0,0,0,0,0,0
Recife,Brazil,-8.049209,-34.923065,America/Recife,-3.0,2026-02-22 05:23,2026-02-22 17:42,2026-02-22,0,0,0,0,0,0,0,0
Recife,Brazil,-8.049209,-34.923065,America/Recife,-3.0,2026-02-23 05:23,2026-02-23 17:41,2026-02-23,0,0,0,0,0,0,0,0
Recife,Brazil,-8.049209,-34.923065,America/Recife,-3.0,2026-02-24 05:24,2026-02-24 17:41,2026-02-24,0,0,0,0,0,0,0,0
Recife,Brazil,-8.049209,-34.923065,America/Recife,-3.0,2026-02-25 05:24,2026-02-25 17:41,2026-02-25,0,0,0,0,0,0,0,0
Buenos Aires,Argentina,-34.622143,-58.40909,America/Argentina/Buenos_Aires,-3.0,2026-02-21 06:33,2026-02-21 19:40,2026-02-21,0,0,0,0,0,0,0,0
