city,country,latitude,longitude,timezone,utc_offset,sunrise,sunset,time,temperature_2m_max,precipitation_sum,rain_sum,showers_sum,snowfall_sum,weather_code,wind_speed_10m_max,wind_direction_10m_dominant
Johannesburg,South Africa,-26.186293,28.125002,Africa/Johannesburg,2.0,2026-02-16 05:53,2026-02-16 18:49,2026-02-16,0,0,0,0,0,0,0,0
Johannesburg,South Africa,-26.186293,28.125002,Africa/Johannesburg,2.0,2026-02-17 05:53,2026-02-17 18:49,2026-02-17,0,0,0,0,0,0,0,0
Johannesburg,South Africa,-26.186293,28.125002,Africa/Johannesburg,2.0,2026-02-18 05:54,2026-02-18 18:48,2026-02-18,0,0,0,0,0,0,0,0
Johannesburg,South Africa,-26.186293,28.125002,Africa/Johannesburg,2.0,2026-02-19 05:55,2026-02-19 18:47,2026-02-19,0,0,0,0,0,0,0,0
Johannesburg,South Africa,-26.186293,28.125002,Africa/Johannesburg,2.0,2026-02-20 05:55,2026-02-20 18:46,2026-02-20,0,0,0,0,0,0,0,0
Tokyo,Japan,35.7,139.6875,Asia/Tokyo,9.0,2026-02-16 06:27,2026-02-16 17:23,2026-02-16,0,0,0,0,0,0,0,0
Tokyo,Japan,35.7,139.6875,Asia/Tokyo,9.0,2026-02-17 06:26,2026-02-17 17:24,2026-02-17,0,0,0,0,0,0,0,0
Tokyo,Japan,35.7,139.6875,Asia/Tokyo,9.0,2026-02-18 06:25,2026-02-18 17:25,2026-02-18,0,0,0,0,0,0,0,0
Tokyo,Japan,35.7,139.6875,Asia/Tokyo,9.0,2026-02-19 06:23,2026-02-19 17:26,2026-02-19,0,0,0,0,0,0,0,0
Tokyo,Japan,35.7,139.6875,Asia/Tokyo,9.0,2026-02-20 06:22,2026-02-20 17:27,2026-02-20,0,0,0,0,0,0,0,0
Lisbon,Portugal,38.75,-9.125,Europe/Lisbon,1.0,2026-02-16 08:26,2026-02-16 19:14,2026-02-16,0,0,0,0,0,0,0,0
Lisbon,Portugal,38.75,-9.125,Europe/Lisbon,1.0,2026-02-17 08:24,2026-02-17 19:15,2026-02-17,0,0,0,0,0,0,0,0
Lisbon,Portugal,38.75,-9.125,Europe/Lisbon,1.0,2026-02-18 08:23,2026-02-18 19:17,2026-02-18,0,0,0,0,0,0,0,0
Lisbon,Portugal,38.75,-9.125,Europe/Lisbon,1.0,2026-02-19 08:22,2026-02-19 19:18,2026-02-19,0,0,0,0,0,0,0,0
Lisbon,Portugal,38.75,-9.125,Europe/Lisbon,1.0,2026-02-20 08:20,2026-02-20 19:19,2026-02-20,0,0,0,0,0,0,0,0
Melbourne,Australia,-37.785587,144.93976,Australia/Melbourne,10.0,2026-02-16 05:50,2026-02-16 19:17,2026-02-16,0,0,0,0,0,0,0,0
Melbourne,Australia,-37.785587,144.93976,Australia/Melbourne,10.0,2026-02-17 05:51,2026-02-17 19:16,2026-02-17,0,0,0,0,0,0,0,0
Melbourne,Australia,-37.785587,144.93976,Australia/Melbourne,10.0,2026-02-18 05:52,2026-02-18 19:15,2026-02-18,0,0,0,0,0,0,0,0
Melbourne,Australia,-37.785587,144.93976,Australia/Melbourne,10.0,2026-02-19 05:53,2026-02-19 19:14,2026-02-19,0,0,0,0,0,0,0,0
Melbourne,Australia,-37.785587,144.93976,Australia/Melbourne,10.0,2026-02-20 05:55,2026-02-20 19:12,2026-02-20,0,0,0,0,0,0,0,0
Recife,Brazil,-8.049209,-34.923065,America/Recife,-3.0,2026-02-16 05:23,2026-02-16 17:44,2026-02-16,0,0,0,0,0,0,0,0
Recife,Brazil,-8.049209,-34.923065,America/Recife,-3.0,2026-02-17 05:23,2026-02-17 17:43,2026-02-17,0,0,0,0,0,0,0,0
Recife,Brazil,-8.049209,-34.923065,America/Recife,-3.0,2026-02-18 05:23,2026-02-18 17:43,2026-02-18,0,0,0,0,0,0,0,0
Recife,Brazil,-8.049209,-34.923065,America/Recife,-3.0,2026-02-19 05:23,2026-02-19 17:43,2026-02-19,0,0,0,0,0,0,0,0
