city,country,latitude,longitude,timezone,utc_offset,sunrise,sunset,time,temperature_2m_max,precipitation_sum,rain_sum,showers_sum,snowfall_sum,weather_code,wind_speed_10m_max,wind_direction_10m_dominant
Lisbon,Portugal,38.75,-9.125,Europe/Lisbon,1.0,2026-04-27 06:43,2026-04-27 20:24,2026-04-27,27.2,0.2,0.0,0.2,0.0,3,14.7,339
Lisbon,Portugal,38.75,-9.125,Europe/Lisbon,1.0,2026-04-28 06:42,2026-04-28 20:25,2026-04-28,22.5,0.0,0.0,0.0,0.0,3,12.0,306
Lisbon,Portugal,38.75,-9.125,Europe/Lisbon,1.0,2026-04-29 06:41,2026-04-29 20:26,2026-04-29,17.8,0.8,0.0,0.8,0.0,3,19.9,237
Lisbon,Portugal,38.75,-9.125,Europe/Lisbon,1.0,2026-04-30 06:39,2026-04-30 20:27,2026-04-30,19.6,0.0,0.0,0.0,0.0,3,13.1,230
Melbourne,Australia,-37.785587,144.93976,Australia/Melbourne,10.0,2026-04-26 06:56,2026-04-26 17:39,2026-04-26,26.0,0.0,0.0,0.0,0.0,3,19.9,1
Melbourne,Australia,-37.785587,144.93976,Australia/Melbourne,10.0,2026-04-27 06:57,2026-04-27 17:38,2026-04-27,18.8,0.0,0.0,0.0,0.0,3,8.3,202
Melbourne,Australia,-37.785587,144.93976,Australia/Melbourne,10.0,2026-04-28 06:58,2026-04-28 17:37,2026-04-28,24.9,0.0,0.0,0.0,0.0,3,15.3,61
Melbourne,Australia,-37.785587,144.93976,Australia/Melbourne,10.0,2026-04-29 06:59,2026-04-29 17:35,2026-04-29,21.4,0.0,0.0,0.0,0.0,3,7.0,196
Melbourne,Australia,-37.785587,144.93976,Australia/Melbourne,10.0,2026-04-30 07:00,2026-04-30 17:34,2026-04-30,24.6,0.0,0.0,0.0,0.0,3,18.2,15
Recife,Brazil,-8.049209,-34.923065,America/Recife,-3.0,2026-04-26 05:21,2026-04-26 17:13,2026-04-26,29.4,1.2,0.8,0.4,0.0,51,19.2,166
Recife,Brazil,-8.049209,-34.923065,America/Recife,-3.0,2026-04-27 05:21,2026-04-27 17:12,2026-04-27,28.0,16.7,5.2,11.5,0.0,81,17.0,158
Recife,Brazil,-8.049209,-34.923065,America/Recife,-3.0,2026-04-28 05:21,2026-04-28 17:12,2026-04-28,27.2,18.5,9.8,8.7,0.0,81,12.8,147
Recife,Brazil,-8.049209,-34.923065,America/Recife,-3.0,2026-04-29 05:21,2026-04-29 17:12,2026-04-29,29.1,3.6,2.8,0.8,0.0,53,16.8,158
Recife,Brazil,-8.049209,-34.923065,America/Recife,-3.0,2026-04-30 05:22,2026-04-30 17:11,2026-04-30,29.4,7.1,4.0,3.1,0.0,61,16.8,149
Buenos Aires,Argentina,-34.622143,-58.40909,America/Argentina/Buenos_Aires,-3.0,2026-04-26 07:25,2026-04-26 18:16,2026-04-26,17.0,0.1,0.0,0.1,0.0,51,30.6,255
Buenos Aires,Argentina,-34.622143,-58.40909,America/Argentina/Buenos_Aires,-3.0,2026-04-27 07:26,2026-04-27 18:15,2026-04-27,16.4,0.0,0.0,0.0,0.0,2,25.8,249
Buenos Aires,Argentina,-34.622143,-58.40909,America/Argentina/Buenos_Aires,-3.0,2026-04-28 07:27,2026-04-28 18:14,2026-04-28,20.1,0.0,0.0,0.0,0.0,3,16.8,314
Buenos Aires,Argentina,-34.622143,-58.40909,America/Argentina/Buenos_Aires,-3.0,2026-04-29 07:28,2026-04-29 18:13,2026-04-29,23.1,0.0,0.0,0.0,0.0,3,20.1,297
Buenos Aires,Argentina,-34.622143,-58.40909,America/Argentina/Buenos_Aires,-3.0,2026-04-30 07:28,2026-04-30 18:12,2026-04-30,22.4,0.0,0.0,0.0,0.0,2,11.8,33
Havana,Cuba,23.093145,-82.37448,America/Havana,-4.0,2026-04-26 06:59,2026-04-26 19:54,2026-04-26,30.8,0.0,0.0,0.0,0.0,0,16.7,71
Havana,Cuba,23.093145,-82.37448,America/Havana,-4.0,2026-04-27 06:58,2026-04-27 19:55,2026-04-27,29.6,0.6,0.3,0.3,0.0,51,14.7,54
Havana,Cuba,23.093145,-82.37448,America/Havana,-4.0,2026-04-28 06:58,2026-04-28 19:55,2026-04-28,30.9,1.5,1.1,0.4,0.0,53,16.0,70
Havana,Cuba,23.093145,-82.37448,America/Havana,-4.0,2026-04-29 06:57,2026-04-29 19:56,2026-04-29,31.9,0.0,0.0,0.0,0.0,1,20.1,74
Havana,Cuba,23.093145,-82.37448,America/Havana,-4.0,2026-04-30 06:56,2026-04-30 19:56,2026-04-30,31.9,0.0,0.0,0.0,0.0,1,15.2,68
Los Angeles,United States,34.060257,-118.23433,America/Los_Angeles,-7.0,2026-04-26 06:08,2026-04-26 19:32,2026-04-26,19.3,0.0,0.0,0.0,0.0,3,24.3,258
Los Angeles,United States,34.060257,-118.23433,America/Los_Angeles,-7.0,2026-04-27 06:07,2026-04-27 19:33,2026-04-27,20.1,0.0,0.0,0.0,0.0,3,16.9,255
Los Angeles,United States,34.060257,-118.23433,America/Los_Angeles,-7.0,2026-04-28 06:06,2026-04-28 19:34,2026-04-28,23.4,0.0,0.0,0.0,0.0,1,19.4,262
Los Angeles,United States,34.060257,-118.23433,America/Los_Angeles,-7.0,2026-04-29 06:05,2026-04-29 19:35,2026-04-29,24.5,0.0,0.0,0.0,0.0,1,17.4,246
Los Angeles,United States,34.060257,-118.23433,America/Los_Angeles,-7.0,2026-04-30 06:04,2026-04-30 19:35,2026-04-30,23.8,0.0,0.0,0.0,0.0,3,17.9,237
Odesa,Ukraine,46.5,30.75,Europe/Kiev,3.0,2026-04-26 05:50,2026-04-26 19:58,2026-04-26,22.6,0.0,0.0,0.0,0.0,3,42.3,280
Odesa,Ukraine,46.5,30.75,Europe/Kiev,3.0,2026-04-27 05:48,2026-04-27 20:00,2026-04-27,13.0,0.0,0.0,0.0,0.0,1,17.6,302
Odesa,Ukraine,46.5,30.75,Europe/Kiev,3.0,2026-04-28 05:47,2026-04-28 20:01,2026-04-28,14.8,0.1,0.1,0.0,0.0,61,17.8,221
Odesa,Ukraine,46.5,30.75,Europe/Kiev,3.0,2026-04-29 05:45,2026-04-29 20:02,2026-04-29,12.3,0.1,0.1,0.0,0.0,61,9.0,48
Odesa,Ukraine,46.5,30.75,Europe/Kiev,3.0,2026-04-30 05:44,2026-04-30 20:04,2026-04-30,12.4,0.0,0.0,0.0,0.0,3,11.7,24
Kuala Lumpur,Malaysia,3.1985939,101.694916,Asia/Kuala_Lumpur,8.0,2026-04-26 07:04,2026-04-26 19:17,2026-04-26,34.3,1.2,0.3,0.9,0.0,95,6.9,76
Kuala Lumpur,Malaysia,3.1985939,101.694916,Asia/Kuala_Lumpur,8.0,2026-04-27 07:04,2026-04-27 19:17,2026-04-27,36.0,0.5,0.2,0.3,0.0,95,10.7,99
Kuala Lumpur,Malaysia,3.1985939,101.694916,Asia/Kuala_Lumpur,8.0,2026-04-28 07:04,2026-04-28 19:17,2026-04-28,35.8,2.1,1.6,0.5,0.0,53,8.3,89
Kuala Lumpur,Malaysia,3.1985939,101.694916,Asia/Kuala_Lumpur,8.0,2026-04-29 07:03,2026-04-29 19:17,2026-04-29,35.3,2.7,0.3,2.4,0.0,95,10.4,11
Kuala Lumpur,Malaysia,3.1985939,101.694916,Asia/Kuala_Lumpur,8.0,2026-04-30 07:03,2026-04-30 19:17,2026-04-30,34.7,6.6,1.3,5.3,0.0,95,9.1,277
Kabul,Afghanistan,34.551846,69.23077,Asia/Kabul,4.5,2026-04-26 05:08,2026-04-26 18:33,2026-04-26,22.6,0.0,0.0,0.0,0.0,3,12.8,357
Kabul,Afghanistan,34.551846,69.23077,Asia/Kabul,4.5,2026-04-27 05:07,2026-04-27 18:34,2026-04-27,22.3,0.6,0.2,0.4,0.0,51,15.4,334
Kabul,Afghanistan,34.551846,69.23077,Asia/Kabul,4.5,2026-04-28 05:06,2026-04-28 18:34,2026-04-28,18.4,6.7,0.3,6.4,0.0,63,12.4,324
Kabul,Afghanistan,34.551846,69.23077,Asia/Kabul,4.5,2026-04-29 05:05,2026-04-29 18:35,2026-04-29,21.2,0.0,0.0,0.0,0.0,3,10.2,342
Kabul,Afghanistan,34.551846,69.23077,Asia/Kabul,4.5,2026-04-30 05:04,2026-04-30 18:36,2026-04-30,21.5,0.0,0.0,0.0,0.0,1,12.7,351
Accra,Ghana,5.5887523,-0.22406006,Africa/Accra,0.0,2026-04-26 05:49,2026-04-26 18:07,2026-04-26,29.4,2.8,0.6,2.2,0.0,80,19.5,173
Accra,Ghana,5.5887523,-0.22406006,Africa/Accra,0.0,2026-04-27 05:49,2026-04-27 18:07,2026-04-27,33.5,0.5,0.2,0.3,0.0,51,9.3,134
Accra,Ghana,5.5887523,-0.22406006,Africa/Accra,0.0,2026-04-28 05:49,2026-04-28 18:07,2026-04-28,31.7,2.0,0.0,2.0,0.0,95,12.3,226
Accra,Ghana,5.5887523,-0.22406006,Africa/Accra,0.0,2026-04-29 05:48,2026-04-29 18:07,2026-04-29,28.7,9.3,3.4,5.9,0.0,81,13.5,236
Accra,Ghana,5.5887523,-0.22406006,Africa/Accra,0.0,2026-04-30 05:48,2026-04-30 18:07,2026-04-30,32.9,0.1,0.1,0.0,0.0,95,11.4,170
