city,country,latitude,longitude,timezone,utc_offset,sunrise,sunset,time,temperature_2m_max,precipitation_sum,rain_sum,showers_sum,snowfall_sum,weather_code,wind_speed_10m_max,wind_direction_10m_dominant
Los Angeles,United States,34.060257,-118.23433,America/Los_Angeles,-7.0,2026-04-08 06:30,2026-04-08 19:18,2026-04-08,26.3,0.0,0.0,0.0,0.0,2,15.2,242
Los Angeles,United States,34.060257,-118.23433,America/Los_Angeles,-7.0,2026-04-09 06:28,2026-04-09 19:19,2026-04-09,25.1,0.0,0.0,0.0,0.0,3,13.7,232
Los Angeles,United States,34.060257,-118.23433,America/Los_Angeles,-7.0,2026-04-10 06:27,2026-04-10 19:20,2026-04-10,23.3,0.0,0.0,0.0,0.0,3,15.3,246
Odesa,Ukraine,46.5,30.75,Europe/Kiev,3.0,2026-04-07 06:24,2026-04-07 19:33,2026-04-07,11.2,0.6,0.3,0.3,0.0,80,21.4,308
Odesa,Ukraine,46.5,30.75,Europe/Kiev,3.0,2026-04-08 06:22,2026-04-08 19:34,2026-04-08,8.3,3.1,0.0,3.1,0.0,80,20.3,314
Odesa,Ukraine,46.5,30.75,Europe/Kiev,3.0,2026-04-09 06:20,2026-04-09 19:36,2026-04-09,7.7,2.4,0.0,2.4,0.0,80,14.8,319
Odesa,Ukraine,46.5,30.75,Europe/Kiev,3.0,2026-04-10 06:19,2026-04-10 19:37,2026-04-10,9.4,0.1,0.0,0.1,0.0,80,13.0,331
Kuala Lumpur,Malaysia,3.1985939,101.694916,Asia/Kuala_Lumpur,8.0,2026-04-07 07:10,2026-04-07 19:20,2026-04-07,33.3,5.9,0.2,5.7,0.0,95,11.9,338
Kuala Lumpur,Malaysia,3.1985939,101.694916,Asia/Kuala_Lumpur,8.0,2026-04-08 07:10,2026-04-08 19:20,2026-04-08,33.3,3.4,0.8,2.6,0.0,95,8.3,55
Kuala Lumpur,Malaysia,3.1985939,101.694916,Asia/Kuala_Lumpur,8.0,2026-04-09 07:09,2026-04-09 19:19,2026-04-09,34.1,16.4,3.8,12.6,0.0,95,11.1,341
Kuala Lumpur,Malaysia,3.1985939,101.694916,Asia/Kuala_Lumpur,8.0,2026-04-10 07:09,2026-04-10 19:19,2026-04-10,33.1,10.1,1.0,9.1,0.0,95,7.4,337
Kabul,Afghanistan,34.551846,69.23077,Asia/Kabul,4.5,2026-04-07 05:32,2026-04-07 18:18,2026-04-07,7.8,28.5,24.8,3.7,0.0,63,10.9,55
Kabul,Afghanistan,34.551846,69.23077,Asia/Kabul,4.5,2026-04-08 05:30,2026-04-08 18:19,2026-04-08,9.2,3.7,3.7,0.0,0.0,53,9.3,55
Kabul,Afghanistan,34.551846,69.23077,Asia/Kabul,4.5,2026-04-09 05:29,2026-04-09 18:19,2026-04-09,13.1,0.0,0.0,0.0,0.0,3,9.3,52
Kabul,Afghanistan,34.551846,69.23077,Asia/Kabul,4.5,2026-04-10 05:28,2026-04-10 18:20,2026-04-10,13.7,0.0,0.0,0.0,0.0,3,10.4,33
Accra,Ghana,5.5887523,-0.22406006,Africa/Accra,0.0,2026-04-07 05:56,2026-04-07 18:09,2026-04-07,31.9,1.9,0.2,1.7,0.0,55,14.8,237
Accra,Ghana,5.5887523,-0.22406006,Africa/Accra,0.0,2026-04-08 05:56,2026-04-08 18:08,2026-04-08,30.9,0.1,0.0,0.1,0.0,51,15.0,235
Accra,Ghana,5.5887523,-0.22406006,Africa/Accra,0.0,2026-04-09 05:55,2026-04-09 18:08,2026-04-09,30.9,0.9,0.1,0.8,0.0,51,14.3,141
Accra,Ghana,5.5887523,-0.22406006,Africa/Accra,0.0,2026-04-10 05:55,2026-04-10 18:08,2026-04-10,32.1,0.2,0.0,0.2,0.0,51,12.0,183
