city,country,latitude,longitude,timezone,utc_offset,sunrise,sunset,time,temperature_2m_max,precipitation_sum,rain_sum,showers_sum,snowfall_sum,weather_code,wind_speed_10m_max,wind_direction_10m_dominant
Tokyo,Japan,35.7,139.6875,Asia/Tokyo,9.0,2026-03-28 05:33,2026-03-28 17:59,2026-03-28,18.2,5.6,5.6,0.0,0.0,61,7.3,165
Lisbon,Portugal,38.75,-9.125,Europe/Lisbon,1.0,2026-03-22 07:36,2026-03-22 19:50,2026-03-22,19.6,1.7,0.0,1.7,0.0,80,11.0,27
Lisbon,Portugal,38.75,-9.125,Europe/Lisbon,1.0,2026-03-23 07:35,2026-03-23 19:51,2026-03-23,22.1,0.0,0.0,0.0,0.0,2,6.7,353
Lisbon,Portugal,38.75,-9.125,Europe/Lisbon,1.0,2026-03-24 07:33,2026-03-24 19:51,2026-03-24,21.7,0.0,0.0,0.0,0.0,3,11.6,343
Lisbon,Portugal,38.75,-9.125,Europe/Lisbon,1.0,2026-03-25 07:32,2026-03-25 19:52,2026-03-25,22.5,0.0,0.0,0.0,0.0,3,18.2,352
Lisbon,Portugal,38.75,-9.125,Europe/Lisbon,1.0,2026-03-26 07:30,2026-03-26 19:53,2026-03-26,21.6,0.0,0.0,0.0,0.0,1,23.0,26
Lisbon,Portugal,38.75,-9.125,Europe/Lisbon,1.0,2026-03-27 07:28,2026-03-27 19:54,2026-03-27,21.3,0.0,0.0,0.0,0.0,0,21.7,26
Lisbon,Portugal,38.75,-9.125,Europe/Lisbon,1.0,2026-03-28 07:27,2026-03-28 19:55,2026-03-28,22.2,0.0,0.0,0.0,0.0,0,19.3,20
Melbourne,Australia,-37.785587,144.93976,Australia/Melbourne,10.0,2026-03-22 06:24,2026-03-22 18:29,2026-03-22,29.5,0.0,0.0,0.0,0.0,3,14.1,353
Melbourne,Australia,-37.785587,144.93976,Australia/Melbourne,10.0,2026-03-23 06:25,2026-03-23 18:28,2026-03-23,28.3,0.0,0.0,0.0,0.0,3,8.1,184
Melbourne,Australia,-37.785587,144.93976,Australia/Melbourne,10.0,2026-03-24 06:26,2026-03-24 18:26,2026-03-24,26.8,3.9,0.8,3.1,0.0,80,18.4,0
Melbourne,Australia,-37.785587,144.93976,Australia/Melbourne,10.0,2026-03-25 06:27,2026-03-25 18:25,2026-03-25,25.2,8.7,1.4,7.3,0.0,63,13.5,7
Melbourne,Australia,-37.785587,144.93976,Australia/Melbourne,10.0,2026-03-26 06:28,2026-03-26 18:23,2026-03-26,17.9,11.7,5.9,5.8,0.0,61,23.9,226
Melbourne,Australia,-37.785587,144.93976,Australia/Melbourne,10.0,2026-03-27 06:29,2026-03-27 18:22,2026-03-27,15.6,7.4,0.8,6.6,0.0,61,31.5,193
Melbourne,Australia,-37.785587,144.93976,Australia/Melbourne,10.0,2026-03-28 06:30,2026-03-28 18:20,2026-03-28,18.5,12.0,7.6,4.4,0.0,55,19.0,194
Recife,Brazil,-8.049209,-34.923065,America/Recife,-3.0,2026-03-22 05:23,2026-03-22 17:29,2026-03-22,30.7,3.5,1.0,2.5,0.0,53,15.0,102
Recife,Brazil,-8.049209,-34.923065,America/Recife,-3.0,2026-03-23 05:23,2026-03-23 17:28,2026-03-23,31.1,1.9,1.4,0.5,0.0,53,15.3,86
Recife,Brazil,-8.049209,-34.923065,America/Recife,-3.0,2026-03-24 05:23,2026-03-24 17:28,2026-03-24,32.0,0.3,0.2,0.1,0.0,51,15.2,100
Recife,Brazil,-8.049209,-34.923065,America/Recife,-3.0,2026-03-25 05:23,2026-03-25 17:27,2026-03-25,30.5,2.2,0.9,1.3,0.0,53,15.2,129
Recife,Brazil,-8.049209,-34.923065,America/Recife,-3.0,2026-03-26 05:23,2026-03-26 17:27,2026-03-26,29.4,5.6,3.4,2.2,0.0,53,16.3,170
Recife,Brazil,-8.049209,-34.923065,America/Recife,-3.0,2026-03-27 05:23,2026-03-27 17:26,2026-03-27,29.4,5.2,4.0,1.2,0.0,53,17.3,169
Recife,Brazil,-8.049209,-34.923065,America/Recife,-3.0,2026-03-28 05:23,2026-03-28 17:26,2026-03-28,29.5,6.2,5.1,1.1,0.0,55,13.9,130
Buenos Aires,Argentina,-34.622143,-58.40909,America/Argentina/Buenos_Aires,-3.0,2026-03-22 06:58,2026-03-22 19:02,2026-03-22,23.4,0.0,0.0,0.0,0.0,2,19.0,89
Buenos Aires,Argentina,-34.622143,-58.40909,America/Argentina/Buenos_Aires,-3.0,2026-03-23 06:59,2026-03-23 19:00,2026-03-23,24.1,0.2,0.1,0.1,0.0,51,19.1,203
Buenos Aires,Argentina,-34.622143,-58.40909,America/Argentina/Buenos_Aires,-3.0,2026-03-24 07:00,2026-03-24 18:59,2026-03-24,24.5,0.0,0.0,0.0,0.0,0,12.2,308
Buenos Aires,Argentina,-34.622143,-58.40909,America/Argentina/Buenos_Aires,-3.0,2026-03-25 07:00,2026-03-25 18:58,2026-03-25,25.9,0.0,0.0,0.0,0.0,0,7.6,338
Buenos Aires,Argentina,-34.622143,-58.40909,America/Argentina/Buenos_Aires,-3.0,2026-03-26 07:01,2026-03-26 18:56,2026-03-26,25.8,0.5,0.0,0.5,0.0,51,12.3,83
Buenos Aires,Argentina,-34.622143,-58.40909,America/Argentina/Buenos_Aires,-3.0,2026-03-27 07:02,2026-03-27 18:55,2026-03-27,24.8,6.2,0.0,6.2,0.0,63,11.6,82
Buenos Aires,Argentina,-34.622143,-58.40909,America/Argentina/Buenos_Aires,-3.0,2026-03-28 07:03,2026-03-28 18:54,2026-03-28,25.1,3.9,1.1,2.8,0.0,61,13.6,81
Havana,Cuba,23.093145,-82.37448,America/Havana,-4.0,2026-03-22 07:31,2026-03-22 19:41,2026-03-22,25.8,0.0,0.0,0.0,0.0,1,17.5,81
Havana,Cuba,23.093145,-82.37448,America/Havana,-4.0,2026-03-23 07:30,2026-03-23 19:41,2026-03-23,27.6,0.0,0.0,0.0,0.0,3,21.5,69
Havana,Cuba,23.093145,-82.37448,America/Havana,-4.0,2026-03-24 07:29,2026-03-24 19:42,2026-03-24,26.2,0.0,0.0,0.0,0.0,3,18.8,68
Havana,Cuba,23.093145,-82.37448,America/Havana,-4.0,2026-03-25 07:28,2026-03-25 19:42,2026-03-25,27.7,0.0,0.0,0.0,0.0,2,22.0,76
Havana,Cuba,23.093145,-82.37448,America/Havana,-4.0,2026-03-26 07:27,2026-03-26 19:42,2026-03-26,28.1,0.0,0.0,0.0,0.0,1,24.2,74
Havana,Cuba,23.093145,-82.37448,America/Havana,-4.0,2026-03-27 07:26,2026-03-27 19:43,2026-03-27,27.6,2.7,0.7,2.0,0.0,55,21.4,70
Havana,Cuba,23.093145,-82.37448,America/Havana,-4.0,2026-03-28 07:25,2026-03-28 19:43,2026-03-28,27.2,0.1,0.0,0.1,0.0,51,22.6,52
Los Angeles,United States,34.060257,-118.23433,America/Los_Angeles,-7.0,2026-03-22 06:53,2026-03-22 19:06,2026-03-22,26.9,0.0,0.0,0.0,0.0,45,15.0,230
Los Angeles,United States,34.060257,-118.23433,America/Los_Angeles,-7.0,2026-03-23 06:51,2026-03-23 19:06,2026-03-23,26.5,0.0,0.0,0.0,0.0,45,14.8,242
Los Angeles,United States,34.060257,-118.23433,America/Los_Angeles,-7.0,2026-03-24 06:50,2026-03-24 19:07,2026-03-24,27.7,0.0,0.0,0.0,0.0,3,14.1,257
Los Angeles,United States,34.060257,-118.23433,America/Los_Angeles,-7.0,2026-03-25 06:49,2026-03-25 19:08,2026-03-25,26.3,0.0,0.0,0.0,0.0,45,19.5,257
Los Angeles,United States,34.060257,-118.23433,America/Los_Angeles,-7.0,2026-03-26 06:47,2026-03-26 19:09,2026-03-26,27.9,0.0,0.0,0.0,0.0,45,16.9,260
Los Angeles,United States,34.060257,-118.23433,America/Los_Angeles,-7.0,2026-03-27 06:46,2026-03-27 19:09,2026-03-27,27.9,0.0,0.0,0.0,0.0,45,15.8,242
Los Angeles,United States,34.060257,-118.23433,America/Los_Angeles,-7.0,2026-03-28 06:45,2026-03-28 19:10,2026-03-28,26.6,0.0,0.0,0.0,0.0,3,12.0,262
Odesa,Ukraine,46.5,30.75,Europe/Kiev,3.0,2026-03-22 06:55,2026-03-22 19:11,2026-03-22,10.4,1.1,1.1,0.0,0.0,61,14.8,23
Odesa,Ukraine,46.5,30.75,Europe/Kiev,3.0,2026-03-23 06:54,2026-03-23 19:13,2026-03-23,12.7,0.0,0.0,0.0,0.0,3,11.7,36
Odesa,Ukraine,46.5,30.75,Europe/Kiev,3.0,2026-03-24 06:52,2026-03-24 19:14,2026-03-24,13.9,0.0,0.0,0.0,0.0,3,11.6,9
Odesa,Ukraine,46.5,30.75,Europe/Kiev,3.0,2026-03-25 06:50,2026-03-25 19:15,2026-03-25,12.4,0.0,0.0,0.0,0.0,3,10.9,11
Odesa,Ukraine,46.5,30.75,Europe/Kiev,3.0,2026-03-26 06:48,2026-03-26 19:17,2026-03-26,10.5,0.0,0.0,0.0,0.0,3,11.2,145
Odesa,Ukraine,46.5,30.75,Europe/Kiev,3.0,2026-03-27 06:46,2026-03-27 19:18,2026-03-27,13.1,0.0,0.0,0.0,0.0,1,6.9,159
Odesa,Ukraine,46.5,30.75,Europe/Kiev,3.0,2026-03-28 06:44,2026-03-28 19:19,2026-03-28,12.6,0.1,0.1,0.0,0.0,61,12.6,114
Kuala Lumpur,Malaysia,3.1985939,101.694916,Asia/Kuala_Lumpur,8.0,2026-03-22 07:16,2026-03-22 19:23,2026-03-22,34.5,0.1,0.1,0.0,0.0,95,10.7,277
Kuala Lumpur,Malaysia,3.1985939,101.694916,Asia/Kuala_Lumpur,8.0,2026-03-23 07:16,2026-03-23 19:23,2026-03-23,34.2,2.1,1.2,0.9,0.0,53,11.6,336
Kuala Lumpur,Malaysia,3.1985939,101.694916,Asia/Kuala_Lumpur,8.0,2026-03-24 07:15,2026-03-24 19:23,2026-03-24,34.7,1.1,1.0,0.1,0.0,51,10.8,323
Kuala Lumpur,Malaysia,3.1985939,101.694916,Asia/Kuala_Lumpur,8.0,2026-03-25 07:15,2026-03-25 19:23,2026-03-25,34.6,0.4,0.4,0.0,0.0,51,11.0,350
Kuala Lumpur,Malaysia,3.1985939,101.694916,Asia/Kuala_Lumpur,8.0,2026-03-26 07:15,2026-03-26 19:22,2026-03-26,34.7,0.2,0.2,0.0,0.0,51,11.3,347
Kuala Lumpur,Malaysia,3.1985939,101.694916,Asia/Kuala_Lumpur,8.0,2026-03-27 07:14,2026-03-27 19:22,2026-03-27,35.8,2.1,1.4,0.7,0.0,55,7.3,327
Kuala Lumpur,Malaysia,3.1985939,101.694916,Asia/Kuala_Lumpur,8.0,2026-03-28 07:14,2026-03-28 19:22,2026-03-28,34.8,3.0,1.4,1.6,0.0,80,12.3,68
Kabul,Afghanistan,34.551846,69.23077,Asia/Kabul,4.5,2026-03-22 05:54,2026-03-22 18:05,2026-03-22,13.0,0.6,0.3,0.3,0.0,51,8.2,23
Kabul,Afghanistan,34.551846,69.23077,Asia/Kabul,4.5,2026-03-23 05:52,2026-03-23 18:06,2026-03-23,16.4,0.0,0.0,0.0,0.0,3,14.2,47
Kabul,Afghanistan,34.551846,69.23077,Asia/Kabul,4.5,2026-03-24 05:51,2026-03-24 18:07,2026-03-24,17.7,0.0,0.0,0.0,0.0,3,9.8,108
Kabul,Afghanistan,34.551846,69.23077,Asia/Kabul,4.5,2026-03-25 05:49,2026-03-25 18:08,2026-03-25,17.6,1.6,1.6,0.0,0.0,53,15.5,82
Kabul,Afghanistan,34.551846,69.23077,Asia/Kabul,4.5,2026-03-26 05:48,2026-03-26 18:09,2026-03-26,14.4,1.0,0.1,0.9,0.0,51,8.9,17
Kabul,Afghanistan,34.551846,69.23077,Asia/Kabul,4.5,2026-03-27 05:47,2026-03-27 18:09,2026-03-27,20.8,0.0,0.0,0.0,0.0,3,10.0,105
Kabul,Afghanistan,34.551846,69.23077,Asia/Kabul,4.5,2026-03-28 05:45,2026-03-28 18:10,2026-03-28,19.5,6.4,3.8,2.6,0.0,61,21.6,65
Accra,Ghana,5.5887523,-0.22406006,Africa/Accra,0.0,2026-03-22 06:04,2026-03-22 18:11,2026-03-22,32.9,3.6,0.4,3.2,0.0,95,19.6,218
Accra,Ghana,5.5887523,-0.22406006,Africa/Accra,0.0,2026-03-23 06:03,2026-03-23 18:11,2026-03-23,32.2,4.1,0.1,4.0,0.0,95,18.0,238
Accra,Ghana,5.5887523,-0.22406006,Africa/Accra,0.0,2026-03-24 06:03,2026-03-24 18:11,2026-03-24,32.3,1.3,0.0,1.3,0.0,95,20.2,228
Accra,Ghana,5.5887523,-0.22406006,Africa/Accra,0.0,2026-03-25 06:02,2026-03-25 18:10,2026-03-25,31.1,0.2,0.1,0.1,0.0,51,20.3,224
Accra,Ghana,5.5887523,-0.22406006,Africa/Accra,0.0,2026-03-26 06:02,2026-03-26 18:10,2026-03-26,31.5,0.0,0.0,0.0,0.0,3,17.6,219
Accra,Ghana,5.5887523,-0.22406006,Africa/Accra,0.0,2026-03-27 06:01,2026-03-27 18:10,2026-03-27,33.4,0.0,0.0,0.0,0.0,95,16.5,223
Accra,Ghana,5.5887523,-0.22406006,Africa/Accra,0.0,2026-03-28 06:01,2026-03-28 18:10,2026-03-28,34.8,0.7,0.0,0.7,0.0,51,19.5,236
